,Unnamed: 0,FIRE_YEAR,STAT_CAUSE_DESCR,LATITUDE,LONGITUDE,STATE,DISCOVERY_DATE,FIRE_SIZE,DATE,zipcode,address
2437,3983,2011,Miscellaneous,38.687144,-120.616933,CA,2455896.5,0.01,2011-12-01,91948,"Desert View Picnic Area, Desert View Road, Mount Laguna, San Diego County, California, 91948, United States"
2438,3985,2011,Equipment Use,32.643547,-116.463534,CA,2455754.5,0.01,2011-07-12,90000,"Limbaugh Lane, Riverside County, California, 90000, United States"
2439,3986,2011,Miscellaneous,38.61166,-121.015682,CA,2455748.5,1.0,2011-07-06,92883,"Corona Freeway, Sycamore Creek, Temescal Valley, Riverside County, California, 92883, United States"
2440,3987,2011,Miscellaneous,35.714518,-120.95273,CA,2455810.5,0.25,2011-09-06,91901,"24440, Los Terrinitos Road, Los Terrenitos, San Diego County, California, 91901, United States"
2441,3990,2011,Miscellaneous,38.15557,-120.853681,CA,2455762.5,1.0,2011-07-20,93546,"Sawmill Cutoff, Mammoth Lakes, Mono County, California, 93546, United States"
2442,3992,2011,Missing/Undefined,38.160171,-120.827185,CA,2455822.5,0.25,2011-09-18,93546,"Sawmill Road, Mammoth Lakes, Mono County, California, 93546, United States"
2443,3994,2011,Missing/Undefined,35.722778,-120.86,CA,2455805.5,1.0,2011-09-01,93546,"Sawmill Cutoff, Mammoth Lakes, Mono County, California, 93546, United States"
2444,4021,2011,Miscellaneous,33.194746,-117.197848,CA,2455759.5,1.0,2011-07-17,91040,"Foothill Freeway, Shadow Hills, Los Angeles, Los Angeles County, California, 91040, United States"
2445,4027,2011,Missing/Undefined,39.845333,-123.259133,CA,2455877.5,0.25,2011-11-12,93546,"CA 203, Mammoth Lakes, Mono County, California, 93546, United States"
2446,4030,2011,Equipment Use,40.121112,-122.325601,CA,2455783.5,1.0,2011-08-10,93023,"7201, Sespe Road, Ventura County, California, 93023, United States"
2447,4034,2011,Equipment Use,33.919681,-116.802082,CA,2455724.5,2.0,2011-06-12,93243,"Frazier Mountain Park Road, Kern County, California, 93243, United States"
2448,4036,2011,Miscellaneous,40.67268,-122.86265,CA,2455794.5,1.0,2011-08-21,93222,"Mil Potrero Highway, Kern County, California, 93222, United States"
2449,4037,2011,Equipment Use,37.890021,-120.366096,CA,2455769.5,1.0,2011-07-27,93920-9998,"Monterey County, California, 93920-9998, United States"
2450,4038,2011,Debris Burning,38.285517,-120.282898,CA,2455727.5,0.1,2011-06-15,93920-9998,"Cabrillo Highway, Posts, Monterey County, California, 93920-9998, United States"
2451,4039,2011,Missing/Undefined,32.666686,-116.456115,CA,2455706.5,0.1,2011-05-25,93920-9549,"Posts, Monterey County, California, 93920-9549, United States"
2452,4040,2011,Miscellaneous,34.462599,-117.592565,CA,2455906.5,0.1,2011-12-11,93225,"2971, Johnson Road, Kern County, California, 93225, United States"
2453,4042,2011,Debris Burning,38.903182,-121.162055,CA,2455679.5,1.0,2011-04-28,93460,"9594, Figueroa Mountain Road, Junction Camp, Santa Barbara County, California, 93460, United States"
2454,4046,2011,Miscellaneous,40.588477,-122.306825,CA,2455916.5,0.1,2011-12-21,93001,"3660, Casitas Pass Road, Ventura County, California, 93001, United States"
2455,4051,2011,Equipment Use,38.81902,-123.001506,CA,2455772.5,1.0,2011-07-30,93222,"Mil Potrero Highway, Pine Mountain Club, Kern County, California, 93222, United States"
2456,4055,2011,Missing/Undefined,33.748506,-117.276311,CA,2455742.5,1.0,2011-06-30,93111,"2011, North San Marcos Road, Old San Marcos Road, Santa Barbara County, California, 93111, United States"
2457,4062,2011,Lightning,34.4075,-116.972222,CA,2455772.5,1.5,2011-07-30,93243,"Forest Route 9N01, Kern County, California, 93243, United States"
2458,4063,2011,Debris Burning,39.788186,-121.530072,CA,2455598.5,0.01,2011-02-06,93243,"Frazier Mountain Park Road, Kern County, California, 93243, United States"
2459,4065,2011,Missing/Undefined,37.7434,-120.543983,CA,2455810.5,7.64,2011-09-06,93125,"Lockwood Valley Road, Ventura County, California, 93125, United States"
2460,4066,2011,Debris Burning,34.459925,-117.408431,CA,2455769.5,0.5,2011-07-27,93125,"Ventura County, California, 93125, United States"
2461,4074,2011,Missing/Undefined,37.078294,-119.647847,CA,2455768.5,66.0,2011-07-26,93105,"3950, Paradise Road, Santa Barbara County, California, 93105, United States"
2462,4075,2011,Missing/Undefined,39.002093,-122.776802,CA,2455795.5,0.1,2011-08-22,93111,"33A, San Jose Road, San Marcos Trout Club, Santa Barbara County, California, 93111, United States"
2463,4076,2011,Debris Burning,38.195232,-120.562982,CA,2455834.5,0.01,2011-09-30,93243,"FR 19W01, Kern County, California, 93243, United States"
2464,4077,2011,Equipment Use,41.516144,-120.528266,CA,2455765.5,0.1,2011-07-23,93105,"5340, East Camino Cielo, Santa Barbara County, California, 93105, United States"
2465,4084,2011,Equipment Use,40.093611,-122.232778,CA,2455735.5,1.0,2011-06-23,96080,"Red Bluff Recreation Area, Tehama County, California, 96080, United States"
2466,4087,2011,Equipment Use,36.140278,-121.011389,CA,2455767.5,95.0,2011-07-25,95939,"Forest Route 20N01, Glenn County, California, 95939, United States"
2467,4095,2011,Equipment Use,33.799355,-117.073623,CA,2455709.5,0.6,2011-05-28,96080,"Red Bluff Recreation Area, Tehama County, California, 96080, United States"
2468,4097,2011,Miscellaneous,41.393333,-122.86705,CA,2455773.5,0.01,2011-07-31,92549,"Idyllwild-Pine Cove, Riverside County, California, 92549, United States"
2469,4098,2011,Miscellaneous,37.795,-121.605,CA,2455863.5,13.0,2011-10-29,92262,"Tramway Road, Palm Springs, Riverside County, California, 92262, United States"
2470,4099,2011,Miscellaneous,38.259093,-120.414069,CA,2455762.5,0.75,2011-07-20,92459,"Toptimator, Idyllwild-Pine Cove, Riverside County, California, 92459, United States"
2471,4101,2011,Equipment Use,35.371068,-120.20284,CA,2455876.5,1.0,2011-11-11,92546,"5S10 Red Hill Road, Pine Cove, Idyllwild-Pine Cove, Riverside County, California, 92546, United States"
2472,4102,2011,Campfire,37.152583,-121.976317,CA,2455902.5,0.15,2011-12-07,92561,"Apple Canyon Road, Pine Springs Ranch, Riverside County, California, 92561, United States"
2473,4103,2011,Missing/Undefined,38.65509,-121.033628,CA,2455697.5,0.1,2011-05-16,92261,"Bellevue Court, Alpine Village, Riverside County, California, 92261, United States"
2474,4104,2011,Children,34.433626,-117.207516,CA,2455732.5,1.0,2011-06-20,92230,"Gorgonio View Road, Riverside County, California, 92230, United States"
2475,4106,2011,Miscellaneous,35.537028,-120.839015,CA,2455774.5,1.0,2011-08-01,92549,"Buckhorn Camp, Franklin Drive, Pine Cove, Idyllwild-Pine Cove, Riverside County, California, 92549, United States"
2476,4107,2011,Powerline,38.58062,-120.573558,CA,2455896.5,3.0,2011-12-01,92261,"Mesquite, Ribbonwood, Riverside County, California, 92261, United States"
2477,4109,2011,Equipment Use,36.854444,-121.632222,CA,2455779.5,30.0,2011-08-06,92361,"Forest Route 6S04, Riverside County, California, 92361, United States"
2478,4111,2011,Missing/Undefined,38.380196,-122.02828,CA,2455769.5,0.5,2011-07-27,92561,"60656, Table Mountain Road, Riverside County, California, 92561, United States"
2479,4113,2011,Debris Burning,37.502508,-119.822329,CA,2455735.5,0.25,2011-06-23,92461,"Sonora, Riverside County, California, 92461, United States"
2480,4114,2011,Miscellaneous,40.404722,-121.986944,CA,2455835.5,45.0,2011-10-01,92222,"243-265, Banning-Idyllwild Panoramic Highway, Riverside County, California, 92222, United States"
2481,4115,2011,Debris Burning,39.385334,-121.395896,CA,2455837.5,0.1,2011-10-03,92361,"Thomas Mountain Road, Riverside County, California, 92361, United States"
2482,4116,2011,Smoking,40.558983,-123.121675,CA,2455778.5,1.0,2011-08-05,92544,"42591, Doe Lane, Riverside County, California, 92544, United States"
2483,4118,2011,Debris Burning,39.073375,-122.601311,CA,2455588.5,1.0,2011-01-27,92262-4409,"CA 111, Palm Springs, Riverside County, California, 92262-4409, United States"
2484,4119,2011,Miscellaneous,40.409306,-122.755745,CA,2455703.5,4.0,2011-05-22,92264,"38342, South Palm Canyon Drive, Palm Springs, Riverside County, California, 92264, United States"
2485,4120,2011,Debris Burning,36.269179,-118.764073,CA,2455709.5,0.15,2011-05-28,92264,"South Palm Canyon Drive, Palm Springs, Riverside County, California, 92264, United States"
2486,4121,2011,Debris Burning,40.879509,-121.65487,CA,2455814.5,1.0,2011-09-10,92459,"White Post Turn, Riverside County, California, 92459, United States"
2487,4122,2011,Equipment Use,32.698577,-116.293546,CA,2455812.5,0.01,2011-09-08,92361,"Fobes Ranch Road, Riverside County, California, 92361, United States"
2488,4124,2011,Children,40.399595,-122.280711,CA,2455727.5,1.0,2011-06-15,92258,"Angel Canyon Trail, Palm Springs, Riverside County, California, 92258, United States"
2489,4125,2011,Debris Burning,39.146408,-120.924723,CA,2455896.5,1.0,2011-12-01,92361,"Morris Ranch Road, Thomas Mountain, Riverside County, California, 92361, United States"
2490,4128,2011,Equipment Use,32.882686,-116.917423,CA,2455838.5,7.0,2011-10-04,92561,"69917, Pinesmoke Road, Riverside County, California, 92561, United States"
2491,4129,2011,Equipment Use,36.968306,-119.511925,CA,2455735.5,0.3,2011-06-23,92549,"26231, Hemstreet Place, Idyllwild-Pine Cove, Riverside County, California, 92549, United States"
2492,4130,2011,Missing/Undefined,35.537028,-120.839015,CA,2455837.5,1.0,2011-10-03,92561,"68748, Bella Vista, Alpine Village, Riverside County, California, 92561, United States"
2493,4131,2011,Children,33.791979,-117.039453,CA,2455690.5,2.0,2011-05-09,92262-4409,"CA 111, Palm Springs, Riverside County, California, 92262-4409, United States"
2494,4132,2011,Equipment Use,34.462512,-117.645369,CA,2455843.5,1.0,2011-10-09,92549,"25477, Nestwa Trail, Pine Cove, Idyllwild-Pine Cove, Riverside County, California, 92549, United States"
2495,4133,2011,Missing/Undefined,38.169505,-122.200196,CA,2455782.5,2.5,2011-08-09,92549,"52549, Sylvan Way, Pine Cove, Idyllwild-Pine Cove, Riverside County, California, 92549, United States"
2496,4135,2011,Missing/Undefined,37.685721,-120.324817,CA,2455858.5,0.7,2011-10-24,92230,"Esperanza Avenue, Riverside County, California, 92230, United States"
2497,4136,2011,Miscellaneous,34.466648,-117.44539,CA,2455751.5,0.2,2011-07-09,92407,"9130, Swarthout Canyon Road, San Bernardino County, California, 92407, United States"
2498,4137,2011,Miscellaneous,38.083476,-120.963503,CA,2455763.5,1.0,2011-07-21,92371,"Mojave Freeway, Cajon Junction, San Bernardino County, California, 92371, United States"
2499,4138,2011,Arson,39.829795,-121.595614,CA,2455836.5,1.0,2011-10-02,92371,"3n53 - Southern Pacific, Alray, San Bernardino County, California, 92371, United States"
2500,4140,2011,Miscellaneous,36.855246,-121.679258,CA,2455866.5,0.1,2011-11-01,92546,"Fern Basin Campground, Riverside County, California, 92546, United States"
2501,4141,2011,Debris Burning,39.210243,-120.802486,CA,2455845.5,0.5,2011-10-11,92371,"Mojave Freeway, San Bernardino County, California, 92371, United States"
2502,4142,2011,Smoking,39.504167,-121.502778,CA,2455789.5,1.0,2011-08-16,92549,"Lawler Lodge and Alpine Cabins, 19751, Banning-Idyllwild Panoramic Highway, Idyllwild-Pine Cove, Riverside County, California, 92549, United States"
2503,4143,2011,Equipment Use,35.537271,-120.662271,CA,2455794.5,0.01,2011-08-21,92372,"Lindero Road, Pinon Hills Estates, San Bernardino County, California, 92372, United States"
2504,4144,2011,Missing/Undefined,41.8445,-122.47865,CA,2455737.5,12.3,2011-06-25,92561,"Apple Canyon Road, Pine Springs Ranch, Riverside County, California, 92561, United States"
2505,4145,2011,Miscellaneous,38.036667,-122.216389,CA,2455829.5,1.0,2011-09-25,92371,"6125, Monte Vista Road, San Bernardino County, California, 92371, United States"
2506,4147,2011,Arson,39.646389,-121.426944,CA,2455768.5,0.1,2011-07-26,92317,"Kreis Access Road, Lake Arrowhead, San Bernardino County, California, 92317, United States"
2507,4148,2011,Miscellaneous,37.085984,-121.973116,CA,2455670.5,0.5,2011-04-19,92321,"ALA Trail, Cedar Glen, Lake Arrowhead, San Bernardino County, California, 92321, United States"
2508,4150,2011,Missing/Undefined,37.34291,-119.64242,CA,2455800.5,0.01,2011-08-27,92382,"Steve Faris Memorial Highway, San Bernardino County, California, 92382, United States"
2509,4151,2011,Missing/Undefined,33.256303,-117.082611,CA,2455906.5,0.01,2011-12-11,92333,"Pacific Crest National Scenic Trail #2000, Doble, San Bernardino County, California, 92333, United States"
2510,4152,2011,Missing/Undefined,33.08091,-116.644647,CA,2455685.5,0.1,2011-05-04,92561,"Apple Canyon Road, Pine Springs Ranch, Riverside County, California, 92561, United States"
2511,4154,2011,Equipment Use,36.200622,-120.428801,CA,2455897.5,40.0,2011-12-02,92359,"Santa Ana Canyon Road, Highland, San Bernardino County, California, 92359, United States"
2512,4155,2011,Miscellaneous,40.013236,-122.45762,CA,2455815.5,0.25,2011-09-11,92339,"Momyer/Alger Creek Trail, Forest Falls, San Bernardino County, California, 92339, United States"
2513,4156,2011,Missing/Undefined,38.885149,-123.157029,CA,2455779.5,0.25,2011-08-06,92561,"Apple Canyon Road, Pine Springs Ranch, Riverside County, California, 92561, United States"
2514,4157,2011,Debris Burning,37.357628,-119.680879,CA,2455724.5,0.01,2011-06-12,92371,"Dyer-Fulp Road, San Bernardino County, California, 92371, United States"
2515,4158,2011,Miscellaneous,41.286494,-122.304391,CA,2455660.5,0.1,2011-04-09,92325,"23828, Springwater Road, Crestline, San Bernardino County, California, 92325, United States"
2516,4160,2011,Missing/Undefined,40.11537,-123.81418,CA,2455749.5,0.05,2011-07-07,92371,"4588, Stuveling Street, San Bernardino County, California, 92371, United States"
2517,4161,2011,Equipment Use,38.409197,-122.332588,CA,2455727.5,1.5,2011-06-15,92407,"950, Dart Canyon Road, Crestline, San Bernardino County, California, 92407, United States"
2518,4162,2011,Equipment Use,35.5372,-120.823806,CA,2455837.5,0.1,2011-10-03,92561,"Pines To Palms Highway, Riverside County, California, 92561, United States"
2519,4164,2011,Equipment Use,38.496389,-121.098611,CA,2455797.5,1.0,2011-08-24,92371,"CA 138, Mountain Top Junction, San Bernardino County, California, 92371, United States"
2520,4165,2011,Miscellaneous,41.3064,-120.5761,CA,2455816.5,2.0,2011-09-12,92314,"1257, Aspen Drive, Big Bear Lake, San Bernardino County, California, 92314, United States"
2521,4166,2011,Missing/Undefined,33.548734,-116.735182,CA,2455682.5,0.1,2011-05-01,92314,"187, East Country Club Boulevard, Big Bear City, San Bernardino County, California, 92314, United States"
2522,4167,2011,Equipment Use,38.3208,-120.520759,CA,2455651.5,0.25,2011-03-31,92322,"Crest Forest Drive, Valley View Park, Crestline, San Bernardino County, California, 92322, United States"
2523,4168,2011,Arson,33.363751,-117.057772,CA,2455729.5,0.01,2011-06-17,92407,"29641, Deep Creek Camp Road, Cedar Glen, San Bernardino County, California, 92407, United States"
2524,4169,2011,Missing/Undefined,34.004698,-116.576334,CA,2455797.5,0.25,2011-08-24,92352,"293, Mittry Drive, Lake Arrowhead, San Bernardino County, California, 92352, United States"
2525,4170,2011,Missing/Undefined,41.749148,-124.201698,CA,2455820.5,0.1,2011-09-16,92386,"Burns Canyon Road, San Bernardino County, California, 92386, United States"
2526,4171,2011,Missing/Undefined,38.314035,-120.721065,CA,2455690.5,3.0,2011-05-09,92220,"Old Idyllwild Road, Riverside County, California, 92220, United States"
2527,4172,2011,Missing/Undefined,39.075369,-123.436164,CA,2455739.5,0.01,2011-06-27,92382,"Steve Faris Memorial Highway, San Bernardino County, California, 92382, United States"
2528,4173,2011,Equipment Use,36.954222,-119.723995,CA,2455896.5,1.0,2011-12-01,92314,"438, Montclair Drive, Big Bear City, San Bernardino County, California, 92314, United States"
2529,4174,2011,Equipment Use,37.061391,-122.056377,CA,2455769.5,1.0,2011-07-27,92386,"2N27 - Sand Canyon, San Bernardino County, California, 92386, United States"
2530,4175,2011,Missing/Undefined,37.300488,-119.6489,CA,2455737.5,0.01,2011-06-25,92261,"Coachella Valley Vista, Pines To Palms Highway, Palm Desert, Riverside County, California, 92261, United States"
2531,4176,2011,Equipment Use,39.263725,-121.17835,CA,2455795.5,0.01,2011-08-22,92561,"Pines To Palms Highway, Riverside County, California, 92561, United States"
2532,4177,2011,Children,38.691541,-121.103818,CA,2455818.5,0.2,2011-09-14,92407,"Kimbark Avenue, Devore Heights, San Bernardino County, California, 92407, United States"
2533,4178,2011,Debris Burning,40.35737,-120.467051,CA,2455895.5,0.25,2011-11-30,92544,"35162, Ballinger Road, Riverside County, California, 92544, United States"
2534,4179,2011,Children,37.856788,-120.226389,CA,2455892.5,0.25,2011-11-27,92341,"Spring Lane, Green Valley Lake, San Bernardino County, California, 92341, United States"
2535,4180,2011,Arson,37.540499,-120.012729,CA,2455742.5,1.0,2011-06-30,92386,"Sugarlump Trail, San Bernardino County, California, 92386, United States"
2536,4181,2011,Debris Burning,34.457549,-117.539085,CA,2455821.5,0.01,2011-09-17,92341,"Green Valley Lake Road, Green Valley Lake, Running Springs, San Bernardino County, California, 92341, United States"
